Model,Training_Rate,Activation,MSE,MAE
cnn,0.01,tanh,1569.031982421875,25.7620792388916
cnn,0.01,tanh,1571.50048828125,25.671640396118164
cnn,0.01,tanh,1568.881591796875,25.76805305480957
cnn,0.01,tanh,1570.0987548828125,25.721454620361328
cnn,0.01,tanh,1568.7496337890625,25.773271560668945
cnn,0.01,tanh,1568.209228515625,25.79559898376465
cnn,0.01,tanh,1572.607177734375,25.634300231933594
cnn,0.01,tanh,1568.58740234375,25.779870986938477
cnn,0.01,tanh,1570.806884765625,25.69588279724121
cnn,0.01,tanh,1568.39599609375,25.787822723388672
cnn,0.01,tanh,1568.30078125,25.791751861572266
cnn,0.01,tanh,1566.97509765625,25.85013771057129
cnn,0.01,tanh,1568.89892578125,25.767337799072266
cnn,0.01,tanh,1568.116943359375,25.799457550048828
cnn,0.01,tanh,1569.8817138671875,25.72958755493164
cnn,0.01,tanh,1570.8690185546875,25.693668365478516
cnn,0.01,tanh,1568.4759521484375,25.78451156616211
cnn,0.01,tanh,1568.615966796875,25.778718948364258
cnn,0.01,tanh,1569.988037109375,25.725610733032227
cnn,0.01,tanh,1568.850341796875,25.769290924072266
cnn,0.01,tanh,1569.446533203125,25.74609375
cnn,0.01,tanh,1568.5611572265625,25.780996322631836
cnn,0.01,tanh,1569.098876953125,25.75949478149414
cnn,0.01,tanh,1568.206298828125,25.795679092407227
cnn,0.01,tanh,1569.375732421875,25.7487850189209
cnn,0.01,tanh,1569.972900390625,25.726177215576172
cnn,0.01,tanh,1569.72021484375,25.735658645629883
cnn,0.01,tanh,1568.6182861328125,25.778654098510742
cnn,0.01,tanh,1571.5072021484375,25.67140769958496
cnn,0.01,tanh,1570.5069580078125,25.70659065246582
cnn,0.01,tanh,1569.6514892578125,25.738256454467773
cnn,0.01,tanh,1569.307861328125,25.751407623291016
cnn,0.01,tanh,1569.384033203125,25.74846839904785
cnn,0.01,tanh,1567.05712890625,25.846467971801758
cnn,0.01,tanh,1569.1026611328125,25.75935173034668
cnn,0.01,tanh,1568.143798828125,25.7983341217041
cnn,0.01,tanh,1567.947021484375,25.80668830871582
cnn,0.01,tanh,1567.40234375,25.830564498901367
cnn,0.01,tanh,1569.1121826171875,25.75897216796875
cnn,0.01,tanh,1568.0546875,25.802040100097656
cnn,0.01,tanh,1570.987548828125,25.689496994018555
cnn,0.01,tanh,1569.3265380859375,25.75067901611328
cnn,0.01,tanh,1570.0980224609375,25.72152328491211
cnn,0.01,tanh,1569.5025634765625,25.743942260742188
cnn,0.01,tanh,1568.04833984375,25.802371978759766
cnn,0.01,tanh,1570.05126953125,25.723251342773438
cnn,0.01,tanh,1570.0584716796875,25.72297477722168
cnn,0.01,tanh,1569.9189453125,25.728193283081055
cnn,0.01,tanh,1570.1280517578125,25.720407485961914
cnn,0.01,tanh,1567.5428466796875,25.824371337890625
cnn,0.01,tanh,1569.0904541015625,25.759790420532227
cnn,0.01,tanh,1568.054931640625,25.802114486694336
cnn,0.01,tanh,1568.03759765625,25.80272102355957
cnn,0.01,tanh,1570.538330078125,25.70546531677246
cnn,0.01,tanh,1568.66015625,25.77691078186035
cnn,0.01,tanh,1569.019775390625,25.762575149536133
cnn,0.01,tanh,1570.74609375,25.69805908203125
cnn,0.01,tanh,1568.894775390625,25.767505645751953
cnn,0.01,tanh,1567.4351806640625,25.829206466674805
cnn,0.01,tanh,1570.0404052734375,25.723651885986328
cnn,0.01,tanh,1570.340576171875,25.712621688842773
cnn,0.01,tanh,1569.9168701171875,25.72826385498047
cnn,0.01,tanh,1567.4693603515625,25.82767105102539
cnn,0.01,tanh,1571.718017578125,25.664167404174805
cnn,0.01,tanh,1569.16552734375,25.75690269470215
cnn,0.01,tanh,1570.061767578125,25.722856521606445
cnn,0.01,tanh,1568.912841796875,25.766780853271484
cnn,0.01,tanh,1569.830810546875,25.731504440307617
cnn,0.01,tanh,1569.269775390625,25.75282096862793
cnn,0.01,tanh,1568.4005126953125,25.787628173828125
cnn,0.01,tanh,1570.431640625,25.709304809570312
cnn,0.01,tanh,1568.7991943359375,25.771303176879883
cnn,0.01,tanh,1570.76513671875,25.697389602661133
cnn,0.01,tanh,1570.8140869140625,25.69563865661621
cnn,0.01,tanh,1570.5948486328125,25.703453063964844
cnn,0.01,tanh,1569.39990234375,25.74787139892578
cnn,0.01,tanh,1568.7440185546875,25.77356719970703
cnn,0.01,tanh,1568.298828125,25.791845321655273
cnn,0.001,sigmoid,4584.38671875,55.00321578979492
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4880.13330078125,57.62897491455078
cnn,0.001,sigmoid,4900.5185546875,57.80555725097656
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.54150390625,68.50959777832031
cnn,0.001,sigmoid,4744.669921875,56.44142532348633
cnn,0.001,sigmoid,6252.54052734375,68.50959014892578
cnn,0.001,sigmoid,4922.06494140625,57.99161911010742
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4690.52001953125,55.959678649902344
cnn,0.001,sigmoid,5213.353515625,60.45096969604492
cnn,0.001,sigmoid,4977.48876953125,58.467689514160156
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4888.2548828125,57.69937515258789
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4657.5087890625,55.66392517089844
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,5007.34423828125,58.72227478027344
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,5169.75,60.08921432495117
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4603.15380859375,55.17348098754883
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4504.1220703125,54.268672943115234
cnn,0.001,sigmoid,4750.63720703125,56.494232177734375
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4904.49169921875,57.83988571166992
cnn,0.001,sigmoid,4770.51318359375,56.671592712402344
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4804.82421875,56.9718132019043
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4617.54296875,55.30379104614258
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4681.43017578125,55.87839889526367
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4904.40380859375,57.83917236328125
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4930.8408203125,58.0672607421875
cnn,0.001,sigmoid,4694.04638671875,55.991188049316406
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4852.65283203125,57.39006423950195
cnn,0.001,sigmoid,5026.43310546875,58.88459014892578
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4857.396484375,57.43130111694336
cnn,0.001,sigmoid,4843.58935546875,57.31106185913086
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4717.16943359375,56.197288513183594
cnn,0.001,sigmoid,4936.396484375,58.11509323120117
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4642.47509765625,55.52873611450195
cnn,0.001,sigmoid,5169.880859375,60.09031677246094
cnn,0.001,sigmoid,4552.5927734375,54.71345138549805
cnn,0.001,sigmoid,4816.490234375,57.07413864135742
cnn,0.001,sigmoid,4648.80224609375,55.58567810058594
cnn,0.001,sigmoid,5004.97705078125,58.70218276977539
cnn,0.001,sigmoid,4987.50244140625,58.55311584472656
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,5251.3193359375,60.76416778564453
cnn,0.001,sigmoid,4914.68017578125,57.927947998046875
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,5032.4873046875,58.93601608276367
cnn,0.001,sigmoid,4904.26171875,57.837928771972656
cnn,0.001,sigmoid,4840.11572265625,57.28074264526367
cnn,0.001,sigmoid,5238.45068359375,60.65815353393555
cnn,0.001,sigmoid,4900.14013671875,57.80232238769531
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4937.58349609375,58.12525177001953
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4964.85498046875,58.35940933227539
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4795.6376953125,56.89113998413086
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4613.583984375,55.26797866821289
cnn,0.001,sigmoid,4928.54443359375,58.04745101928711
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4675.88330078125,55.8287467956543
cnn,0.001,sigmoid,6252.6279296875,68.509765625
cnn,0.001,sigmoid,4708.88525390625,56.12353515625
cnn,0.001,sigmoid,5254.45556640625,60.78995895385742
cnn,0.001,sigmoid,4972.98681640625,58.429039001464844
cnn,0.001,tanh,4670.86767578125,55.783748626708984
cnn,0.001,tanh,4701.5341796875,56.05796432495117
cnn,0.001,tanh,4681.72265625,55.881038665771484
cnn,0.001,tanh,4484.2646484375,54.08538055419922
cnn,0.001,tanh,4618.5048828125,55.3125
cnn,0.001,tanh,4522.0048828125,54.433204650878906
cnn,0.001,tanh,4713.82373046875,56.167484283447266
cnn,0.001,tanh,4573.130859375,54.90080261230469
cnn,0.001,tanh,4708.8466796875,56.127994537353516
cnn,0.001,tanh,4489.32275390625,54.13214111328125
cnn,0.001,tanh,4594.845703125,55.098209381103516
cnn,0.001,tanh,4618.8798828125,55.31587219238281
cnn,0.001,tanh,4485.25732421875,54.09455108642578
cnn,0.001,tanh,4713.02392578125,56.160369873046875
cnn,0.001,tanh,4659.3447265625,55.680419921875
cnn,0.001,tanh,4577.83740234375,54.94361877441406
cnn,0.001,tanh,4511.2900390625,54.33469009399414
cnn,0.001,tanh,4586.67041015625,55.02397155761719
cnn,0.001,tanh,4671.853515625,55.79264831542969
cnn,0.001,tanh,4613.2353515625,55.264862060546875
cnn,0.001,tanh,4517.63037109375,54.392948150634766
cnn,0.001,tanh,4624.34228515625,55.36518478393555
cnn,0.001,tanh,4541.27734375,54.60993576049805
cnn,0.001,tanh,4771.05859375,56.674678802490234
cnn,0.001,tanh,4546.96435546875,54.66190719604492
cnn,0.001,tanh,4483.15625,54.07509994506836
cnn,0.001,tanh,4539.78857421875,54.59629440307617
cnn,0.001,tanh,4483.20703125,54.07567596435547
cnn,0.001,tanh,4687.291015625,55.930782318115234
cnn,0.001,tanh,4617.6826171875,55.30502700805664
cnn,0.001,tanh,4593.958984375,55.09014892578125
cnn,0.001,tanh,4595.56494140625,55.104705810546875
cnn,0.001,tanh,4569.03173828125,54.863460540771484
cnn,0.001,tanh,4485.5380859375,54.09720993041992
cnn,0.001,tanh,4500.40478515625,54.23435974121094
cnn,0.001,tanh,4662.3603515625,55.70746994018555
cnn,0.001,tanh,4518.802734375,54.40372085571289
cnn,0.001,tanh,4609.86669921875,55.234317779541016
cnn,0.001,tanh,4775.51611328125,56.71400833129883
cnn,0.001,tanh,4589.03857421875,55.0455207824707
cnn,0.001,tanh,4514.24169921875,54.361812591552734
cnn,0.001,tanh,4563.10791015625,54.8094367980957
cnn,0.001,tanh,4558.69921875,54.76924133300781
cnn,0.001,tanh,4672.263671875,55.79633331298828
cnn,0.001,tanh,4503.10205078125,54.26213836669922
cnn,0.001,tanh,4525.73095703125,54.467411041259766
cnn,0.001,tanh,4678.30615234375,55.85042190551758
cnn,0.001,tanh,4677.1318359375,55.83992385864258
cnn,0.001,tanh,4635.4140625,55.465091705322266
cnn,0.001,tanh,4750.0673828125,56.48920822143555
cnn,0.001,tanh,4576.21240234375,54.92885971069336
cnn,0.001,tanh,4761.85986328125,56.5606689453125
cnn,0.001,tanh,4714.6162109375,56.174530029296875
cnn,0.001,tanh,4529.15478515625,54.49876022338867
cnn,0.001,tanh,4544.43798828125,54.63887023925781
cnn,0.001,tanh,4555.3916015625,54.73896789550781
cnn,0.001,tanh,4509.25537109375,54.31595230102539
cnn,0.001,tanh,4642.45849609375,55.52861404418945
cnn,0.001,tanh,4723.3359375,56.25206756591797
cnn,0.001,tanh,4620.78515625,55.33311080932617
cnn,0.001,tanh,4570.9248046875,54.8807258605957
cnn,0.001,tanh,4580.2431640625,54.96553039550781
cnn,0.001,tanh,4657.98583984375,55.668174743652344
cnn,0.001,tanh,4613.20556640625,55.264522552490234
cnn,0.001,tanh,4612.7265625,55.26019287109375
cnn,0.001,tanh,4632.46826171875,55.438499450683594
cnn,0.001,tanh,4666.759765625,55.747039794921875
cnn,0.001,tanh,4629.3994140625,55.4109001159668
cnn,0.001,tanh,4567.2109375,54.84686279296875
cnn,0.001,tanh,4607.7099609375,55.21482849121094
cnn,0.001,tanh,4507.52734375,54.300052642822266
cnn,0.001,tanh,4605.4736328125,55.19453430175781
cnn,0.001,tanh,4658.900390625,55.640316009521484
cnn,0.001,tanh,4648.4267578125,55.5859375
cnn,0.001,tanh,4531.56689453125,54.52133560180664
cnn,0.001,tanh,4735.572265625,56.36077117919922
cnn,0.001,tanh,4470.81982421875,53.96100616455078
cnn,0.001,tanh,4526.05810546875,54.470420837402344
cnn,0.001,tanh,4508.9765625,54.31338882446289
cnn,0.001,tanh,4649.48046875,55.591766357421875
cnn,0.001,tanh,4555.974609375,54.74434280395508
cnn,0.001,tanh,4618.21337890625,55.30984115600586
cnn,0.001,tanh,4620.85302734375,55.333709716796875
cnn,0.001,tanh,4525.6103515625,54.46585464477539
cnn,0.001,tanh,4603.87060546875,55.18006134033203
cnn,0.001,tanh,4582.259765625,54.98384475708008
cnn,0.001,tanh,4602.6884765625,55.16932678222656
cnn,0.001,tanh,4625.978515625,55.3800163269043
cnn,0.001,tanh,4607.78369140625,55.21548843383789
cnn,0.001,tanh,4518.05908203125,54.39687728881836
cnn,0.001,tanh,4554.23095703125,54.7284049987793
cnn,0.001,tanh,4657.0107421875,55.65944290161133
cnn,0.001,tanh,4534.5322265625,54.5077018737793
cnn,0.001,tanh,4590.34521484375,55.05732727050781
cnn,0.001,tanh,4565.92236328125,54.83507537841797
cnn,0.001,tanh,4531.7470703125,54.52253723144531
cnn,0.001,tanh,4795.1630859375,56.86369705200195
cnn,0.001,tanh,4578.06396484375,54.945716857910156
cnn,0.001,tanh,4751.328125,56.50038146972656
cnn,0.001,tanh,4559.4951171875,54.77647399902344
cnn,0.0001,sigmoid,5968.4248046875,66.40560150146484
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6029.41845703125,66.87196350097656
cnn,0.0001,sigmoid,6047.494140625,66.99989318847656
cnn,0.0001,sigmoid,5927.947265625,66.10530090332031
cnn,0.0001,sigmoid,6015.9677734375,66.76187896728516
cnn,0.0001,sigmoid,6025.09033203125,66.84294891357422
cnn,0.0001,sigmoid,6081.15478515625,67.25086212158203
cnn,0.0001,sigmoid,5864.46875,65.62120819091797
cnn,0.0001,sigmoid,5970.16552734375,66.41903686523438
cnn,0.0001,sigmoid,6033.83251953125,66.89573669433594
cnn,0.0001,sigmoid,6061.1083984375,67.10393524169922
cnn,0.0001,sigmoid,5908.2900390625,65.95317077636719
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5960.7841796875,66.3558578491211
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5948.375,66.25943756103516
cnn,0.0001,sigmoid,5956.05712890625,66.31026458740234
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6014.32177734375,66.76010131835938
cnn,0.0001,sigmoid,6095.87353515625,67.36217498779297
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5889.16748046875,65.81332397460938
cnn,0.0001,sigmoid,6045.748046875,66.9868392944336
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6033.529296875,66.89776611328125
cnn,0.0001,sigmoid,6061.20556640625,67.0987319946289
cnn,0.0001,sigmoid,5980.3134765625,66.49835968017578
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6077.9951171875,67.22852325439453
cnn,0.0001,sigmoid,5951.189453125,66.28580474853516
cnn,0.0001,sigmoid,6039.27734375,66.94406127929688
cnn,0.0001,sigmoid,6067.68408203125,67.14556121826172
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6098.6376953125,67.37869262695312
cnn,0.0001,sigmoid,5818.6240234375,65.28060913085938
cnn,0.0001,sigmoid,6040.81689453125,66.96231079101562
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6021.41552734375,66.80926513671875
cnn,0.0001,sigmoid,5800.4765625,65.13874053955078
cnn,0.0001,sigmoid,5870.7509765625,65.66851806640625
cnn,0.0001,sigmoid,5959.0615234375,66.3418960571289
cnn,0.0001,sigmoid,6034.453125,66.900390625
cnn,0.0001,sigmoid,6043.86083984375,66.97254943847656
cnn,0.0001,sigmoid,5865.06884765625,65.63011169433594
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5788.09765625,65.04623413085938
cnn,0.0001,sigmoid,5962.8408203125,66.37806701660156
cnn,0.0001,sigmoid,5955.673828125,66.31852722167969
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6029.39794921875,66.86849212646484
cnn,0.0001,sigmoid,6049.73779296875,67.01995849609375
cnn,0.0001,sigmoid,5996.4462890625,66.62590026855469
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5917.50634765625,66.0286636352539
cnn,0.0001,sigmoid,6010.68896484375,66.72420501708984
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5920.7333984375,66.04976654052734
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6245.81982421875,68.45875549316406
cnn,0.0001,sigmoid,6018.94970703125,66.7835922241211
cnn,0.0001,sigmoid,6081.15380859375,67.248779296875
cnn,0.0001,sigmoid,6039.3984375,66.95176696777344
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5937.7294921875,66.17977142333984
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5940.1484375,66.19928741455078
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5941.9052734375,66.22077178955078
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5949.71484375,66.26941680908203
cnn,0.0001,sigmoid,5895.86767578125,65.85861206054688
cnn,0.0001,sigmoid,5981.630859375,66.51506805419922
cnn,0.0001,sigmoid,6030.078125,66.86518096923828
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5920.6767578125,66.05335235595703
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6035.037109375,66.91020202636719
cnn,0.0001,sigmoid,6026.2099609375,66.84010314941406
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,6031.0361328125,66.88164520263672
cnn,0.0001,sigmoid,6252.6279296875,68.509765625
cnn,0.0001,sigmoid,5786.3271484375,65.02393341064453
cnn,0.0001,tanh,5818.93115234375,65.28143310546875
cnn,0.0001,tanh,5797.46484375,65.10991668701172
cnn,0.0001,tanh,5743.3876953125,64.69464111328125
cnn,0.0001,tanh,5667.60888671875,64.10781860351562
cnn,0.0001,tanh,5867.85400390625,65.64776611328125
cnn,0.0001,tanh,5639.82666015625,63.89836883544922
cnn,0.0001,tanh,5793.380859375,65.03790283203125
cnn,0.0001,tanh,5795.240234375,65.07547760009766
cnn,0.0001,tanh,5771.5712890625,64.89329528808594
cnn,0.0001,tanh,5704.4033203125,64.399658203125
cnn,0.0001,tanh,5818.720703125,65.27513122558594
cnn,0.0001,tanh,5904.0478515625,65.8560562133789
cnn,0.0001,tanh,5862.162109375,65.61006164550781
cnn,0.0001,tanh,5910.50732421875,65.96806335449219
cnn,0.0001,tanh,5831.7509765625,65.37628936767578
cnn,0.0001,tanh,5837.01025390625,65.41577911376953
cnn,0.0001,tanh,5795.2734375,65.07782745361328
cnn,0.0001,tanh,5912.1376953125,65.97477722167969
cnn,0.0001,tanh,5931.81982421875,66.13471984863281
cnn,0.0001,tanh,5739.8017578125,64.6563949584961
cnn,0.0001,tanh,5907.24072265625,65.93540954589844
cnn,0.0001,tanh,5786.69775390625,65.0253677368164
cnn,0.0001,tanh,5752.5830078125,64.76354217529297
cnn,0.0001,tanh,5818.7177734375,65.27747344970703
cnn,0.0001,tanh,5800.05517578125,65.11480712890625
cnn,0.0001,tanh,6024.24072265625,66.81560516357422
cnn,0.0001,tanh,6026.6240234375,66.84060668945312
cnn,0.0001,tanh,5695.35009765625,64.31090545654297
cnn,0.0001,tanh,5883.62646484375,65.75962829589844
cnn,0.0001,tanh,5796.4033203125,65.10228729248047
cnn,0.0001,tanh,5912.4599609375,65.9815673828125
cnn,0.0001,tanh,5781.1083984375,64.97676849365234
cnn,0.0001,tanh,5793.31591796875,65.06775665283203
cnn,0.0001,tanh,5809.51708984375,65.20255279541016
cnn,0.0001,tanh,5910.638671875,65.9704818725586
cnn,0.0001,tanh,5844.04833984375,65.4691162109375
cnn,0.0001,tanh,5888.13330078125,65.80006408691406
cnn,0.0001,tanh,5789.57763671875,65.04960632324219
cnn,0.0001,tanh,5870.06640625,65.66098022460938
cnn,0.0001,tanh,5900.57763671875,65.87381744384766
cnn,0.0001,tanh,5769.37939453125,64.89884185791016
cnn,0.0001,tanh,5751.62353515625,64.75244140625
cnn,0.0001,tanh,5765.16796875,64.85902404785156
cnn,0.0001,tanh,5745.50537109375,64.7027587890625
cnn,0.0001,tanh,5712.94775390625,64.45315551757812
cnn,0.0001,tanh,5860.60107421875,65.5896987915039
cnn,0.0001,tanh,5766.63916015625,64.87305450439453
cnn,0.0001,tanh,5938.0986328125,66.1697769165039
cnn,0.0001,tanh,5844.6865234375,65.46990966796875
cnn,0.0001,tanh,5870.50830078125,65.65914916992188
cnn,0.0001,tanh,5788.42578125,65.02432250976562
cnn,0.0001,tanh,5731.9443359375,64.61358642578125
cnn,0.0001,tanh,5860.349609375,65.58826446533203
cnn,0.0001,tanh,5717.06103515625,64.4946060180664
cnn,0.0001,tanh,5727.623046875,64.52246856689453
cnn,0.0001,tanh,5762.06591796875,64.82887268066406
cnn,0.0001,tanh,5935.4384765625,66.1479263305664
cnn,0.0001,tanh,5710.2861328125,64.43804931640625
cnn,0.0001,tanh,6024.130859375,66.82392120361328
cnn,0.0001,tanh,5734.65869140625,64.62179565429688
cnn,0.0001,tanh,5816.15625,65.24977111816406
cnn,0.0001,tanh,5869.0556640625,65.65098571777344
cnn,0.0001,tanh,5774.34130859375,64.92230987548828
cnn,0.0001,tanh,5821.203125,65.29914093017578
cnn,0.0001,tanh,5864.470703125,65.61759948730469
cnn,0.0001,tanh,5750.2080078125,64.71349334716797
cnn,0.0001,tanh,5886.2744140625,65.78254699707031
cnn,0.0001,tanh,5626.9580078125,63.78788757324219
cnn,0.0001,tanh,5656.9912109375,64.03855895996094
cnn,0.0001,tanh,5887.712890625,65.78929138183594
cnn,0.0001,tanh,5942.919921875,66.21719360351562
cnn,0.0001,tanh,5807.39501953125,65.18441772460938
cnn,0.0001,tanh,5986.42138671875,66.58855438232422
cnn,0.0001,tanh,5804.61279296875,65.16403198242188
cnn,0.0001,tanh,5834.021484375,65.38860321044922
cnn,0.0001,tanh,5795.1083984375,65.09212493896484
cnn,0.0001,tanh,5898.0205078125,65.87471008300781
cnn,0.0001,tanh,5781.9482421875,64.98804473876953
cnn,0.0001,tanh,5754.80859375,64.77345275878906
cnn,0.0001,tanh,5826.240234375,65.33271789550781
cnn,0.0001,tanh,5880.767578125,65.7446060180664
cnn,0.0001,tanh,5850.0615234375,65.5027847290039
cnn,0.0001,tanh,5899.0390625,65.87244415283203
cnn,0.0001,tanh,5664.49365234375,64.08782196044922
cnn,0.0001,tanh,5835.38427734375,65.40621185302734
cnn,0.0001,tanh,5827.51708984375,65.3416519165039
cnn,0.0001,tanh,5785.58544921875,65.0125961303711
cnn,0.0001,tanh,5834.77587890625,65.39286041259766
cnn,0.0001,tanh,5825.630859375,65.33137512207031
cnn,0.0001,tanh,5861.92919921875,65.6043930053711
cnn,0.0001,tanh,5773.22900390625,64.91814422607422
cnn,0.0001,tanh,5826.62890625,65.32423400878906
cnn,0.0001,tanh,5652.63623046875,63.96407699584961
cnn,0.0001,tanh,6024.68994140625,66.82426452636719
cnn,0.0001,tanh,5853.40283203125,65.52737426757812
cnn,0.0001,tanh,5749.91015625,64.73546600341797
cnn,0.0001,tanh,5901.728515625,65.89250946044922
cnn,0.0001,tanh,5852.4638671875,65.52758026123047
cnn,0.0001,tanh,5742.67626953125,64.68289947509766
cnn,0.0001,tanh,5648.52294921875,63.95731735229492
cnn,1e-05,sigmoid,6183.3564453125,67.9933853149414
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6194.41845703125,68.08433532714844
cnn,1e-05,sigmoid,6252.6279296875,68.509765625
cnn,1e-05,sigmoid,6185.60693359375,68.01886749267578
cnn,1e-05,sigmoid,6240.48193359375,68.41594696044922
cnn,1e-05,sigmoid,6227.10400390625,68.32542419433594
cnn,1e-05,sigmoid,6151.27734375,67.78564453125
